Timestamp,SPY Opening Price,QQQ Opening Price,VXX Opening Price,DIA Opening Price,SPY Closing Price,QQQ Closing Price,VXX Closing Price,DIA Closing Price,SPY 5D Avg Volume,SPY 3D Avg Volume,SPY 1D Avg Volume,QQQ 5D Avg Volume,QQQ 3D Avg Volume,QQQ 1D Avg Volume,VXX 5D Avg Volume,VXX 3D Avg Volume,VXX 1D Avg Volume,DIA 5D Avg Volume,DIA 3D Avg Volume,DIA 1D Avg Volume,SPY 5D Stock Change,SPY 3D Stock Change,SPY 1D Stock Change,QQQ 5D Stock Change,QQQ 3D Stock Change,QQQ 1D Stock Change,VXX 5D Stock Change,VXX 3D Stock Change,VXX 1D Stock Change,DIA 5D Stock Change,DIA 3D Stock Change,DIA 1D Stock Change,SPY Strike,SPY Open CC,SPY Close CC
2022-08-18,425.98,327.12,84.6004,339.714,428.03,329.695,84.4,340.7,59420611.8,58662437.666666664,97960530.11728396,42603462.4,42190927.666666664,72662842.01234567,406034.0,422563.25,6598793.513888889,2760466.2,2931289.3333333335,5519677.882716049,0.01,0.0,0,0.0,-0.01,0,-0.01,-0.04,0,0.01,0.01,0,426,0.0,0.0
2022-08-19,424.47,325.4235,85.12,338.2,421.94,322.73,84.72,336.87,57327312.2,57039213.0,97660301.13496932,41685466.8,43377813.666666664,72470135.44785276,383627.3,344285.3333333333,6559956.967791411,2650331.8,2902781.0,5497170.1963190185,0.02,-0.0,0,0.01,-0.0,0,-0.03,0.0,0,0.02,0.0,0,425,0.84,0.01
2022-08-22,415.97,317.05,85.14,332.89,412.4,313.53,84.24,330.17,58536184.2,59833000.666666664,97477435.89634146,43919005.0,46938632.333333336,72343918.58536585,383089.4,339112.1666666667,6522270.161585365,2531025.0,2273861.6666666665,5475908.9878048785,-0.01,-0.01,0,-0.02,-0.02,0,-0.04,-0.01,0,0.0,-0.01,0,416,1.57,0.02
2022-08-23,413.11,314.3445,84.072,330.52,412.45,313.96,80.4,329.275,63245236.2,72554271.0,97355985.61818182,46551180.2,51311230.0,72213663.86666666,402478.95,489769.375,6486378.9363636365,2680631.4,2347407.0,5458991.248484848,-0.04,-0.03,0,-0.05,-0.04,0,-0.0,-0.01,0,-0.03,-0.02,0,414,0.0,0.0
2022-08-24,411.39,312.99,80.22,328.33,414.1,315.54,78.6,330.13,61208478.2,64737930.333333336,97065318.53012048,46232972.2,47373178.0,72016575.97590362,492236.65,607722.5,6452386.465361446,2480655.6,2530675.0,5443558.837349397,-0.03,-0.03,0,-0.05,-0.04,0,-0.06,-0.06,0,-0.03,-0.03,0,412,1.24,2.37
2022-08-25,414.09,315.86,78.28,329.02,418.29,319.54,78.2592,332.28,58479260.2,58567564.333333336,96778456.16766468,44281113.0,42794441.0,71813089.64670658,493074.5,605871.75,6415987.555389222,2404926.6,2721125.3333333335,5426421.856287425,-0.03,-0.0,0,-0.04,-0.0,0,-0.07,-0.08,0,-0.03,-0.01,0,415,0.0,0.0
2022-08-26,418.84,319.64,78.4396,333.27,405.74,307.66,81.32,323.26,58803069.4,49635601.666666664,96503835.90476191,43554429.6,38383229.333333336,71609548.96428572,501682.5,509624.5833333333,6379651.180059524,2534514.8,2659253.3333333335,5408995.928571428,-0.01,0.01,0,-0.02,0.02,0,-0.08,-0.07,0,-0.02,0.01,0,419,2.22,0.01
2022-08-29,402.79,305.9503,80.12,320.52,403.75,305.39,78.8,321.87,65832384.2,67539510.66666667,96541191.7633136,47007283.6,48229151.333333336,71594314.0,591527.75,504597.3333333333,6346804.409763314,2970642.2,3090506.0,5401788.668639054,-0.02,-0.01,0,-0.03,-0.02,0,-0.04,0.01,0,-0.03,-0.02,0,403,1.7,1.47
2022-08-30,403.07,305.35,78.76,321.6667,397.095,299.93,77.88,317.41,63418378.2,84092543.0,96357820.69411765,46443715.8,58534445.5,71455724.21764706,585123.55,698372.0,6312812.601470588,3013124.6,3543931.5,5387053.994117647,-0.02,-0.04,0,-0.03,-0.04,0,-0.06,0.0,0,-0.03,-0.03,0,404,0.0,0.0
2022-08-31,398.2,301.97,77.32,317.81,397.04,301.04,76.2,316.93,70708217.0,84579843.0,96294643.04678363,48770401.0,56066463.666666664,71336863.25730994,493943.2,594823.6666666666,6278162.978070175,3018935.2,3338042.3333333335,5372663.409356725,-0.03,-0.05,0,-0.04,-0.06,0,-0.03,-0.01,0,-0.03,-0.05,0,399,1.76,0.08
2022-09-01,392.0,296.115,77.04,313.4298,394.0,297.27,77.08,315.41,76026930.4,75558474.66666667,96175214.13953489,50969417.4,49397997.333333336,71207168.94186047,489780.95,436293.75,6243714.10755814,3098911.8,2934908.0,5358761.680232558,-0.04,-0.01,0,-0.05,-0.02,0,-0.03,-0.05,0,-0.04,-0.01,0,392,0.0,0.0
2022-09-02,398.24,300.2,76.44,317.8401,390.33,293.52,76.64,312.31,81625536.8,79980866.0,96073827.26011561,55030335.4,52694262.0,71130380.94219653,513156.7,389679.8333333333,6210099.316473989,3244730.6,3045263.3333333335,5346444.907514451,-0.06,-0.02,0,-0.07,-0.03,0,-0.02,-0.02,0,-0.05,-0.02,0,399,1.14,0.02
2022-09-06,392.41,294.54,75.56,314.14,390.42,292.96,76.28,311.83,84893686.75,99632149.0,96094277.38505746,55687281.25,64666339.0,71093231.27586207,431521.625,557047.0,6177610.510057472,3240499.75,3826209.0,5337707.91954023,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,393,1.34,0.07
2022-09-07,390.95,294.33,76.7196,311.88,397.87,299.205,73.48,316.46,82603838.5,88013599.5,95981710.37142856,57152004.75,60827866.5,71012637.92,417000.1875,443344.125,6144193.542857143,3339034.25,3573305.5,5326180.457142857,-0.02,-0.02,0,-0.03,-0.02,0,-0.01,-0.0,0,-0.02,-0.02,0,391,2.34,7.46
2022-09-08,394.18,295.45,74.44,313.84,398.35,298.68,74.0,316.72,81356678.75,73579641.0,95838429.24431819,57199739.75,53104887.5,70888818.2784091,430169.5625,367638.0,6111588.095170454,3223701.25,2920318.0,5310237.579545454,0.01,0.0,0,0.01,0.0,0,-0.05,0.0,0,0.01,0.0,0,395,0.0,0.0
2022-09-09,403.09,303.42,72.0796,320.2236,407.01,307.17,73.4,322.59,81903278.0,75993654.33333333,95753588.85875706,56585358.75,53891698.666666664,70801679.87570621,456447.5,422914.3333333333,6080073.286723164,3241984.75,3047243.3333333335,5298886.485875706,0.0,0.02,0,-0.01,0.01,0,-0.03,-0.02,0,-0.0,0.01,0,404,1.09,3.37
2022-09-12,408.46,308.4124,73.04,323.21,410.21,310.12,72.28,324.075,76121970.25,76030943.66666667,95645461.49438202,54281652.75,53379072.333333336,70715442.99438202,413466.125,441407.75,6048079.175561798,2905248.0,2766863.3333333335,5283045.898876404,0.0,0.04,0,0.0,0.04,0,0.0,-0.04,0,0.0,0.03,0,409,1.46,1.77
2022-09-13,400.81,300.5,74.04,317.76,391.92,292.785,77.0,310.83,74742978.6,72866965.0,95497872.39106146,52497149.6,50405326.0,70573787.65363128,425844.85,430240.625,6016946.664804469,2821571.6,2483064.0,5267424.782122905,0.05,0.02,0,0.05,0.02,0,-0.04,0.0,0,0.03,0.01,0,401,0.0,0.0
2022-09-14,393.02,293.16,76.6,311.5201,392.66,294.29,76.38,310.72,84048544.8,89552270.33333333,95650233.55,57003705.2,60110941.333333336,70623500.9,496893.4,515121.75,5987324.094444444,3017724.6,3089098.3333333335,5262056.683333334,0.0,-0.03,0,-0.01,-0.04,0,0.0,0.07,0,-0.0,-0.03,0,394,1.8,0.27
2022-09-15,392.2929,293.58,76.32,310.76,389.5705,290.315,76.88,309.92,86900447.8,92391213.33333333,95591523.67955801,58130338.6,59911619.0,70536374.08839779,487878.7,506935.0,5956237.006906077,3087447.2,3218960.0,5248834.53038674,-0.0,-0.04,0,-0.0,-0.05,0,0.03,0.05,0,-0.01,-0.04,0,393,0.0,0.0
2022-09-16,383.21,286.32,78.952,305.38,384.91,288.32,78.72,307.71,88076279.6,98215822.66666667,95542673.76923077,60046256.6,66473543.666666664,70506201.21428572,479696.4,512666.9166666667,5926216.778846154,3086153.8,3488213.6666666665,5238097.126373626,-0.03,-0.03,0,-0.04,-0.03,0,0.07,0.04,0,-0.03,-0.02,0,384,1.57,2.0
2022-09-19,383.17,287.0641,73.96,305.93,387.84,290.53,71.56,309.72,93379759.8,91582968.66666667,95583557.07650273,64940031.8,66606283.333333336,70557644.87431695,536219.15,506950.6666666667,5897481.907103825,3404491.4,3411474.6666666665,5231719.273224044,-0.06,-0.02,0,-0.07,-0.02,0,0.08,0.03,0,-0.05,-0.01,0,384,1.71,4.36
2022-09-20,384.1,288.03,73.04,306.82,384.72,289.1,73.4,307.44,94190055.4,88151404.5,95462333.88586956,66284910.6,66001961.0,70457242.08152173,766737.25,1147842.75,5874277.9307065215,3453121.8,3400484.0,5218123.070652174,-0.03,0.01,0,-0.03,0.01,0,-0.03,-0.09,0,-0.03,0.01,0,385,0.0,0.0
2022-09-21,385.47,289.025,72.6,308.06,378.25,283.91,74.44,302.37,85044975.6,84500097.0,95363604.95675676,60560899.6,60968679.666666664,70351538.7027027,752852.95,970382.6666666666,5845851.901351351,3154452.2,3202929.0,5205094.4,-0.02,0.0,0,-0.01,0.01,0,-0.04,-0.07,0,-0.01,0.01,0,386,3.17,0.02
2022-09-22,375.7,281.53,75.24,300.72,376.2,281.7292,74.24,302.01,89389537.0,85740842.0,95424803.60752688,66134834.6,61902957.0,70418053.13440861,844931.95,1021456.3333333334,5818836.333333333,3602813.6,3549497.0,5204586.655913979,-0.04,-0.01,0,-0.03,-0.01,0,-0.02,0.01,0,-0.03,-0.01,0,376,0.0,0.0
2022-09-23,368.82,276.16,77.08,296.89,367.14,274.96,79.08,295.285,89943897.2,91138892.33333333,95392973.86096257,65677267.0,65460804.333333336,70377085.32620321,867420.45,680472.25,5790954.844919786,3642387.2,3803656.0,5195431.085561497,-0.02,-0.02,0,-0.02,-0.02,0,-0.06,0.02,0,-0.01,-0.02,0,369,1.81,0.26
2022-09-26,367.45,276.3375,79.8,294.76,365.07,274.81,80.96,293.18,93670420.0,105958709.33333333,95532675.7712766,64562026.6,73274828.33333333,70398186.94148937,1015938.15,945426.0,5767653.61569149,3818055.8,4517480.666666667,5194121.840425532,-0.04,-0.05,0,-0.04,-0.05,0,0.07,0.09,0,-0.03,-0.04,0,368,1.81,0.11
2022-09-27,368.87,279.0,79.96,295.3203,362.6,273.77,83.64,290.73,97526970.8,107109088.5,95516953.91005291,68252559.2,72440191.5,70398917.13756613,991351.95,1457671.5,5745099.994708994,4100729.0,4546338.5,5188562.380952381,-0.05,-0.01,0,-0.05,-0.0,0,0.11,0.05,0,-0.04,-0.01,0,369,0.0,0.0
2022-09-28,362.73,273.1,83.88,291.05,371.69,280.641,79.44,297.6,103706668.8,107438049.66666667,95583159.26842105,71984058.8,71479999.33333333,70394499.75789474,1038818.85,1256046.6666666667,5719351.031578948,4275361.4,4257886.0,5180627.742105263,-0.06,-0.02,0,-0.05,-0.01,0,0.15,0.09,0,-0.06,-0.02,0,363,2.47,9.25
2022-09-29,365.05,274.47,83.0,293.36,362.24,271.175,82.64,291.95,104462201.4,103727144.33333333,95661384.70157067,71364442.2,73240316.33333333,70442827.71727748,1085405.15,1137234.6666666667,5694924.522251309,4052368.6,3940018.3333333335,5174423.8795811515,-0.01,0.01,0,-0.0,0.02,0,0.06,-0.0,0,-0.01,0.01,0,366,0.0,0.0
2022-09-30,360.17,270.0,82.56,289.9503,359.28,268.93,82.84,288.5,109155012.2,110518961.33333333,95751360.27604167,75056219.0,76800237.33333333,70498937.765625,1200554.35,1029142.9166666666,5671413.165364583,4024094.2,3675931.3333333335,5164927.520833333,-0.02,-0.02,0,-0.02,-0.03,0,0.07,0.03,0,-0.02,-0.01,0,361,2.07,0.46
2022-10-03,359.67,267.98,82.12,289.67,366.9,274.02,80.26,295.09,115382274.2,125418051.66666667,96046914.07253885,75837166.8,79696675.0,70539093.15544042,1069957.65,997324.0,5645951.647668393,3799671.2,3724663.6666666665,5157996.176165803,-0.02,-0.01,0,-0.03,-0.02,0,0.04,-0.01,0,-0.02,-0.01,0,360,1.68,7.28
2022-10-04,373.47,279.62,76.92,299.42,376.59,281.15,77.84,302.23,114819321.2,121269861.0,96014437.60309279,73900817.8,69551688.5,70489172.30927835,953424.3,839846.375,5621603.198453608,3662505.6,3642367.0,5149231.020618557,-0.01,0.02,0,-0.02,0.01,0,0.0,-0.03,0,-0.0,0.02,0,374,0.0,0.0
2022-10-05,373.77,278.2,78.42,300.24,377.88,282.72,77.96,303.44,113920681.8,115380832.33333333,96053352.15384616,73327081.0,68598102.66666667,70469694.14871795,959550.9,854374.25,5597304.874358974,3759060.8,3816163.6666666665,5144177.307692308,0.04,0.05,0,0.03,0.04,0,-0.07,-0.06,0,0.04,0.04,0,374,1.6,4.5
2022-10-06,376.16,282.17,77.16,301.55,373.46,279.9,80.16,299.36,109428972.2,93804974.33333333,96012598.66836734,68554416.6,61102399.333333336,70394653.96428572,871987.75,807284.8333333334,5571890.420918368,3509308.2,3456080.0,5131946.4387755105,0.04,0.05,0,0.03,0.06,0,-0.06,-0.05,0,0.03,0.05,0,377,0.0,0.0
2022-10-07,367.87,274.17,81.3,295.7253,361.99,268.4301,83.52,292.38,103308336.4,91333986.66666667,95943161.70050761,62958707.4,58563386.666666664,70307561.36040609,722216.6,643796.75,5545799.039340101,3455423.6,3330794.6666666665,5121539.0964467,0.04,-0.0,0,0.04,0.0,0,-0.03,0.04,0,0.03,-0.0,0,368,1.41,0.02
2022-10-10,362.49,267.2,84.6,293.98,360.7024,266.75,84.78,292.65,94301687.4,92719727.66666667,96002842.6919192,61579856.6,60117967.666666664,70312849.8080808,726816.75,609433.75,5521731.069444444,3295848.2,2952642.6666666665,5110972.237373738,0.01,-0.03,0,0.0,-0.04,0,0.02,0.07,0,0.01,-0.03,0,363,1.47,0.05
2022-10-11,357.21,263.54,86.4,290.96,357.08,262.29,86.32,292.28,91560944.6,91901381.5,95902540.79396985,61440964.8,65757332.0,70261830.4120603,659567.75,683224.25,5496928.940954774,3235234.2,3091893.5,5101140.648241206,-0.03,-0.02,0,-0.05,-0.03,0,0.1,0.04,0,-0.02,-0.01,0,358,0.0,0.0
2022-10-12,356.86,262.5,86.16,291.75,357.47,263.2,85.52,292.88,89336946.6,92095182.66666667,95885442.015,61398120.4,65997124.333333336,70242904.805,618575.6,681639.25,5472836.6425,3172466.8,3344569.0,5094884.545,-0.04,-0.03,0,-0.06,-0.04,0,0.1,0.06,0,-0.03,-0.01,0,357,2.61,1.11
2022-10-13,348.53,254.48,87.04,286.76,365.81,268.73,83.76,300.44,87122172.6,81839116.33333333,95791443.79104477,60361792.6,59072292.666666664,70145080.29850747,653531.8,685143.25,5449543.191542288,3498829.4,3794382.0,5091321.6368159205,-0.05,-0.01,0,-0.07,-0.01,0,0.11,0.01,0,-0.03,-0.0,0,349,0.0,0.0
2022-10-14,367.66,269.39,81.72,302.16,357.79,260.98,86.04,296.93,100100373.0,105566367.33333333,96046062.97029702,72292874.0,76649902.0,70356702.76237623,821861.0,914285.5,5428869.879950495,4360406.0,5206081.0,5102699.168316832,-0.01,0.02,0,-0.02,0.02,0,0.03,-0.03,0,0.02,0.03,0,368,2.06,0.01
2022-10-17,365.26,267.73,82.42,301.99,367.08,269.69,83.08,302.26,103263396.0,115930476.66666667,96181674.0541872,73439479.6,80186899.66666667,70389860.39408867,908722.85,1093012.5,5408110.177339901,4859964.4,5765138.666666667,5104789.778325123,-0.01,0.0,0,-0.02,-0.01,0,0.02,-0.0,0,0.01,0.02,0,366,2.24,1.59
2022-10-18,374.22,275.46,81.52,307.65,370.36,271.17,82.12,304.89,106688489.2,108371672.0,96166902.2745098,74322772.0,70832077.0,70361363.29411764,963183.9,1036531.5,5385807.738970588,4940211.8,4541408.0,5097196.31372549,0.03,-0.0,0,0.02,0.0,0,-0.04,0.02,0,0.04,0.0,0,375,0.0,0.0
2022-10-19,369.95,270.82,81.92,305.59,367.35,269.39,82.56,303.57,107619902.2,104627731.33333333,96171648.36097561,74983629.2,70481716.33333333,70358532.2292683,980931.9,946757.4166666666,5363277.990243902,5107321.4,4589428.0,5095187.882926829,0.04,0.01,0,0.03,0.01,0,-0.05,0.0,0,0.05,0.01,0,370,1.38,0.07
2022-10-20,367.17,269.31,81.56,304.3,365.15,268.68,81.2,303.22,108165115.0,90008648.0,96091775.61650485,75407884.4,62352967.333333336,70272818.26213592,980705.9,805115.0,5341076.266990291,4819525.4,3726983.6666666665,5084724.640776699,0.05,0.01,0,0.06,0.01,0,-0.05,0.0,0,0.06,0.01,0,368,0.0,0.0
2022-10-21,363.97,266.91,80.4,302.45,374.29,275.41,80.96,310.75,96376828.8,88380266.66666667,96054052.48309179,64950420.0,61029315.333333336,70226116.22222222,856194.5,735969.8333333334,5318418.783816425,4056556.0,3733321.3333333335,5077430.009661836,-0.01,-0.02,0,-0.0,-0.02,0,-0.01,-0.0,0,0.0,-0.01,0,364,2.23,10.54
2022-10-24,375.595,274.54,80.28,313.1669,378.71,278.42,80.04,314.96,97838302.0,99627809.66666667,96221496.84134616,65106218.4,63724548.333333336,70262849.76923077,749470.25,707243.0833333334,5296123.640625,4014224.8,3943311.0,5078574.274038462,0.02,0.01,0,0.03,0.02,0,-0.02,-0.01,0,0.03,0.02,0,376,1.79,3.14
2022-10-25,379.3,279.7501,79.84,314.47,384.78,284.05,76.96,318.35,96287937.2,108149443.0,96169797.84688996,64983641.8,70915131.5,70232709.66985646,670946.1,573410.5,5273012.005980861,4169410.4,4823544.0,5075000.4784689,0.01,0.04,0,0.01,0.04,0,-0.02,-0.0,0,0.02,0.04,0,380,0.0,0.0
2022-10-26,382.2,277.945,76.48,318.79,382.46,278.0316,75.16,318.78,92626736.8,98377578.0,96087245.70476191,62829921.6,66947552.333333336,70179279.59523809,642790.1,591083.4166666666,5250885.421428571,4437278.6,5223965.666666667,5079523.376190476,0.04,0.06,0,0.05,0.06,0,-0.06,-0.04,0,0.04,0.05,0,383,1.23,0.52
2022-10-27,383.22,276.53,73.76,322.38,380.1916,273.0,73.6,320.7183,97464533.8,89385701.0,96124305.43127961,65024079.8,62216069.666666664,70148440.57345971,630332.45,606552.0,5229447.266587677,4850149.8,5120192.0,5079165.995260663,0.04,0.02,0,0.03,0.01,0,-0.08,-0.06,0,0.05,0.02,0,384,0.0,0.0
2022-10-28,381.5,273.95,72.76,323.06,388.805,280.98,71.36,328.33,96202267.6,88237484.0,96057548.1226415,64431481.0,60109047.333333336,70089450.2971698,621780.15,654026.5833333334,5207649.004716981,4987647.4,5097049.666666667,5075312.495283019,0.04,0.0,0,0.02,-0.02,0,-0.08,-0.08,0,0.06,0.02,0,382,2.01,7.01
2022-10-31,386.55,278.35,71.64,327.13,386.73,278.09,70.54,327.7482,90086163.4,95393520.66666667,96077474.92957747,61384604.6,61315686.666666664,70054440.25821596,676471.35,763378.5,5187681.098591549,4974838.8,4839244.666666667,5076139.169014084,0.04,0.02,0,0.02,0.01,0,-0.11,-0.07,0,0.05,0.03,0,387,1.79,0.7
2022-11-01,389.42,280.9103,69.92,329.2,384.7101,275.15,69.92,326.565,92291533.6,98372608.0,96079184.19626169,58074924.8,55023741.0,69948649.27570094,687686.65,738176.75,5165878.235981309,5134149.8,5189800.0,5076382.471962617,0.02,0.01,0,-0.01,0.02,0,-0.12,-0.03,0,0.04,0.01,0,390,0.0,0.0
2022-11-02,382.72,273.99,70.28,325.33,375.96,266.551,71.68,322.36,93565483.6,93982938.0,96028600.0744186,55451625.4,51981126.333333336,69836776.00930233,686307.45,698628.9166666666,5144732.445348837,4804459.4,4918652.333333333,5073126.539534884,0.01,0.01,0,-0.01,0.0,0,-0.09,-0.04,0,0.02,0.01,0,383,2.87,0.02
2022-11-03,370.86,262.6,72.28,319.055,371.93,261.28,69.84,320.57,98182185.2,102879070.66666667,96171941.53703703,58675884.6,57701536.333333336,69882872.14814815,728425.2,693141.75,5125256.940972222,5225699.8,5538293.666666667,5082557.981481481,-0.02,-0.03,0,-0.04,-0.04,0,-0.03,0.0,0,-0.0,-0.01,0,371,0.0,0.0
2022-11-04,374.9099,262.67,68.68,323.2,375.54,263.85,69.48,323.57,99205537.0,99760823.0,96130082.42857143,61149164.8,65232780.666666664,69883452.93548387,750342.65,758453.25,5104946.0933179725,5195803.6,5199806.0,5078088.788018433,-0.03,-0.04,0,-0.05,-0.07,0,-0.04,-0.0,0,-0.01,-0.03,0,375,1.07,1.51
2022-11-08,380.85,268.82,67.96,329.1401,380.2,267.47,69.96,330.29,94209879.6,85883464.5,96036506.00913242,64163856.6,62560470.5,69816576.38356164,868100.4,1032571.125,5067755.4543379,5276292.0,5391021.0,5080946.616438356,-0.03,0.01,0,-0.05,0.02,0,-0.03,-0.01,0,-0.0,0.02,0,381,0.0,0.0
2022-11-10,384.0,271.8,69.56,332.82,391.34,279.47,68.2804,335.41,84350230.8,77060885.66666667,95904482.01809955,64628328.4,58348542.0,69763991.0678733,1054576.5,1079357.4166666667,5033160.098416289,5208328.6,5221721.333333333,5085403.470588235,0.01,-0.01,0,0.0,-0.01,0,0.01,0.0,0,0.02,0.0,0,384,0.0,0.0
2022-11-11,396.37,284.15,69.08,338.76,398.785,288.21,68.0,337.6805,95223697.2,101450519.0,96109668.34684685,70477886.4,75756163.66666667,69896841.07657658,1250091.7,1395105.4166666667,5018125.048423423,5586247.2,5716398.0,5089533.797297297,0.04,0.03,0,0.06,0.04,0,-0.01,0.0,0,0.04,0.02,0,397,0.68,2.33
2022-11-15,402.54,293.58,65.88,339.559,397.31,288.59,67.96,335.3,93942868.8,82681393.5,95989773.03571428,69845458.0,60979399.5,69817221.0625,1266241.55,1072945.75,4982900.233258928,5128638.0,4246998.0,5082011.15625,0.05,0.01,0,0.07,0.01,0,-0.02,-0.03,0,0.03,-0.0,0,403,0.86,0.03
2022-11-16,397.52,288.4,67.72,335.75,395.47,285.48,67.42,336.14,95685440.4,86172235.66666667,95977169.24444444,71998525.4,65294457.0,69835475.95555556,1429014.3,1452429.8333333333,4970582.445555556,4823649.4,4439361.333333333,5080864.831111111,0.05,0.0,0,0.08,0.02,0,0.0,-0.02,0,0.02,-0.01,0,398,1.1,0.13
2022-11-17,390.62,281.45,68.36,332.72,392.5,283.64,66.488,335.0001,93696201.6,77728429.66666667,95855626.25663717,68723449.6,59160101.333333336,69740970.23893805,1409408.2,1409367.3333333333,4952988.596238938,4481174.8,3737613.6666666665,5072035.579646017,0.03,-0.01,0,0.05,-0.0,0,-0.03,0.0,0,0.01,-0.0,0,391,1.57,2.41
2022-11-18,397.61,287.47,65.64,337.65,394.06,283.1174,65.9,335.8301,80290243.2,78696143.0,95761222.85903084,59832426.2,59067777.333333336,69675157.92951542,1280458.95,1418801.0833333333,4935797.6013215855,3973867.0,3791779.6666666665,5064959.63876652,-0.01,-0.02,0,-0.0,-0.03,0,-0.04,0.01,0,-0.01,-0.01,0,398,0.67,0.04
2022-11-23,399.89,286.23,61.84,341.0,401.8,288.41,60.28,341.825,69389954.8,68005088.33333333,95399186.32173914,47624718.6,44948277.666666664,69352633.40434782,1015563.2,1010936.9166666666,4884603.766304348,3380781.6,3450885.6666666665,5043906.5,0.0,0.0,0,-0.01,-0.01,0,-0.08,-0.05,0,0.01,0.01,0,400,1.57,2.59
2022-11-28,399.41,284.91,61.9996,341.54,396.09,282.7,63.0,338.76,52332644.0,48879031.0,94998150.5,35766658.75,30790207.0,69020198.69396552,864521.625,844451.5,4849774.867456896,2825094.75,2303412.5,5020281.551724138,0.02,0.01,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,400,1.19,0.02
2022-11-30,395.44,280.89,62.2,338.4,402.11,288.88,59.6,341.86,54522462.5,50292407.333333336,94700438.90598291,33975209.25,29892140.0,68747891.1111111,984841.625,906674.4166666666,4817941.165598291,2661428.5,2512394.3333333335,5003180.38034188,-0.01,-0.02,0,-0.02,-0.03,0,0.01,0.03,0,-0.01,-0.01,0,396,1.75,6.8
2022-12-01,409.0,294.79,59.2,346.68,407.2,293.53,58.96,344.17,73745643.75,88145713.66666667,94910672.58297873,41077802.0,49651737.0,68772941.73617022,1173084.6875,1407593.0,4805832.120212766,3619396.0,4326430.0,5011423.872340426,0.0,0.01,0,0.0,0.01,0,0.0,-0.04,0,0.0,0.0,0,409,1.02,0.15
2022-12-02,400.79,286.58,59.6,340.61,405.09,290.67,57.44,343.51,74178149.0,90774520.66666667,94830153.5042373,43161068.0,53909332.666666664,68699726.44067797,1237270.5,1465313.75,4791798.991525424,3960691.6,5069963.333333333,5012756.288135593,0.01,0.03,0,0.02,0.04,0,-0.03,0.0,0,0.01,0.02,0,401,2.65,4.68
2022-12-05,404.82,291.27,58.08,343.05,398.17,286.15,59.4808,339.1,84767608.4,101168751.33333333,94782316.278481,50757903.0,59823030.666666664,68634918.19409283,1540218.65,1816876.5833333333,4779953.006329114,4408329.0,5334252.0,5007371.160337552,0.01,0.02,0,0.02,0.03,0,-0.07,-0.08,0,0.01,0.02,0,405,0.84,0.01
2022-12-07,392.58,279.96,60.84,336.0404,393.175,280.46,61.04,336.4,91518857.2,79193587.66666667,94633878.61924686,54973639.6,49579759.333333336,68459726.85355648,1837893.65,1907713.0,4755597.075313807,5069262.8,4360013.0,5004562.857740586,-0.01,-0.02,0,-0.0,-0.02,0,-0.04,0.0,0,-0.01,-0.02,0,393,2.03,0.95
2022-12-08,395.28,282.08,60.8,338.26,395.38,283.2,60.18,337.51,75868865.8,73314476.0,94513968.275,49104932.8,46896786.666666664,68363191.55,1849641.35,1923297.5,4744244.8125,4391550.4,4298465.666666667,4998509.841666667,-0.04,-0.03,0,-0.05,-0.04,0,0.03,0.05,0,-0.03,-0.02,0,396,0.51,0.5
2022-12-09,394.08,282.06,60.4,336.96,395.6,284.06,60.24,337.34,72834814.2,67880508.33333333,94373818.66390042,47275809.0,47189757.333333336,68255246.82572614,1784833.0,1738746.1666666667,4729413.804979254,3976507.4,4106272.0,4991257.348547718,-0.01,-0.01,0,-0.01,-0.02,0,0.01,0.0,0,-0.01,-0.01,0,395,1.88,1.26
2022-12-13,406.22,293.17,57.7204,346.1,402.73,289.38,59.02,342.23,71670058.6,77354384.0,94233741.01234567,45008735.4,41737202.5,68036991.31687243,1572721.45,1323684.375,4701383.110082304,4230334.4,4416428.0,4986526.242798354,-0.01,0.0,0,-0.02,0.0,0,0.0,-0.0,0,-0.0,0.0,0,407,2.66,0.08
2022-12-15,393.9,281.7,57.2,336.47,389.15,276.63,60.1308,332.15,89361512.6,101758639.33333333,94408816.11836734,54177835.0,60230725.0,68073694.47755101,1541101.95,1782975.25,4678874.55,4571254.2,5263358.0,4989790.33877551,0.0,0.01,0,0.01,0.01,0,-0.05,0.0,0,-0.0,0.01,0,394,1.25,0.05
2022-12-16,383.7,274.97,61.24,328.14,381.41,272.8,60.48,327.07,100617108.0,116125590.66666667,94500714.78861788,57813176.2,68530492.0,68043009.61788619,1846870.35,2195661.0,4670825.523373984,5083521.2,5528250.0,4993132.630081301,-0.01,-0.04,0,-0.02,-0.06,0,-0.0,0.04,0,-0.01,-0.04,0,384,2.44,0.25
2022-12-20,379.32,268.74,58.68,327.59,380.66,269.46,58.08,328.55,109612225.4,99842177.5,94543791.10080644,63570269.4,56129935.5,67946936.43951613,2124699.65,2018257.625,4649433.846774193,5393300.6,5190876.5,4994727.338709678,-0.07,-0.01,0,-0.08,-0.02,0,0.01,-0.04,0,-0.06,-0.01,0,380,0.8,1.23
